date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:49:53	21382/21382	---M--	200	added ('OK')	image/png	etag:%22CA084EAAE5772E65218A65980CA6F89F%22	https://enoss.urovo.com/index/83BZY8ti.png	C:/Users/LENOVO/Downloads/urovo/enoss.urovo.com/index/83BZY8ti.png	(from https://en.urovo.com/)
23:49:55	60447/60447	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:49:57%20GMT	https://en.urovo.com/products/payment.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/payment.html	(from https://en.urovo.com/)
23:49:56	46760/46760	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:49:58%20GMT	https://en.urovo.com/Products/	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/Products/index.html	(from https://en.urovo.com/)
23:49:58	3001/3001	---M--	200	added ('OK')	image/png	etag:%2291E439E4CE0E1EE123CF7AFAAE945E37%22	https://enoss.urovo.com/product/72Qh7jdC.png	C:/Users/LENOVO/Downloads/urovo/enoss.urovo.com/product/72Qh7jdC.png	(from https://en.urovo.com/)
23:49:59	77624/77624	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:49:59%20GMT	https://en.urovo.com/products/payment/i9100.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/payment/i9100.html	(from https://en.urovo.com/)
23:50:00	65613/65613	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:50:02%20GMT	https://en.urovo.com/products/payment/i5000.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/payment/i5000.html	(from https://en.urovo.com/)
23:50:00	1887/1887	---M--	200	added ('OK')	image/png	etag:%22EEFF3CB23D76C25E763972A35AAE5177%22	https://enoss.urovo.com/product/50sK3Ge7.png	C:/Users/LENOVO/Downloads/urovo/enoss.urovo.com/product/50sK3Ge7.png	(from https://en.urovo.com/)
23:50:02	82082/82082	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:50:04%20GMT	https://en.urovo.com/products/payment/I9000S.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/payment/I9000S.html	(from https://en.urovo.com/)
23:50:02	2682/2682	---M--	200	added ('OK')	image/jpeg	etag:%222049A9446CD0422D576207E5A3155F7C%22	https://enoss.urovo.com/product/95X73kCr.jpg	C:/Users/LENOVO/Downloads/urovo/enoss.urovo.com/product/95X73kCr.jpg	(from https://en.urovo.com/)
23:50:04	69715/69715	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:50:06%20GMT	https://en.urovo.com/products/payment/i2000.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/payment/i2000.html	(from https://en.urovo.com/)
23:50:04	2285/2285	---M--	200	added ('OK')	image/png	etag:%222510C151291FF1231B230B7159F87E3D%22	https://enoss.urovo.com/product/7827TrZ6.png	C:/Users/LENOVO/Downloads/urovo/enoss.urovo.com/product/7827TrZ6.png	(from https://en.urovo.com/)
23:50:07	63695/63695	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:50:08%20GMT	https://en.urovo.com/products/mobile.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/mobile.html	(from https://en.urovo.com/)
23:50:08	158773/158773	---M--	200	added ('OK')	image/png	etag:%2275476408CCE45ACA8FB3CDE30C888A38%22	https://enoss.urovo.com/product/160106EkbfJm.png	C:/Users/LENOVO/Downloads/urovo/enoss.urovo.com/product/160106EkbfJm.png	(from https://en.urovo.com/)
23:50:09	73434/73434	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:50:10%20GMT	https://en.urovo.com/products/mobile/CT48.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/mobile/CT48.html	(from https://en.urovo.com/)
23:50:12	71233/71233	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:50:12%20GMT	https://en.urovo.com/products/mobile/CT58.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/mobile/CT58.html	(from https://en.urovo.com/)
23:50:13	3670/3670	---M--	200	added ('OK')	image/png	etag:%22CCE7CBC96A67CBC5B0A8E35CC106ECC3%22	https://youboxunguanwang.oss-cn-shenzhen.aliyuncs.com/product/75rSpp7z.png	C:/Users/LENOVO/Downloads/urovo/youboxunguanwang.oss-cn-shenzhen.aliyuncs.com/product/75rSpp7z.png	(from https://en.urovo.com/)
23:50:15	70871/70871	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:50:16%20GMT	https://en.urovo.com/products/mobile/rt40.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/mobile/rt40.html	(from https://en.urovo.com/)
23:50:15	1735/1735	---M--	200	added ('OK')	image/png	etag:%22FFFAD5C06CFFB24BE6F3A63E4E68B8E7%22	https://enoss.urovo.com/product/3104PBSbkY.png	C:/Users/LENOVO/Downloads/urovo/enoss.urovo.com/product/3104PBSbkY.png	(from https://en.urovo.com/)
23:50:18	2065/2065	---M--	200	added ('OK')	image/jpeg	etag:%22291764DC639583EBCE6292153200F2DC%22	https://enoss.urovo.com/product/94xk3tGr.jpg	C:/Users/LENOVO/Downloads/urovo/enoss.urovo.com/product/94xk3tGr.jpg	(from https://en.urovo.com/)
23:50:18	87909/87909	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:50:20%20GMT	https://en.urovo.com/products/mobile/dt50.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/mobile/dt50.html	(from https://en.urovo.com/)
23:50:20	2517/2517	---M--	200	added ('OK')	image/png	etag:%227D23B62CDF3A4B33E2325EBC483CE6A6%22	https://enoss.urovo.com/product/6007xNxfXn.png	C:/Users/LENOVO/Downloads/urovo/enoss.urovo.com/product/6007xNxfXn.png	(from https://en.urovo.com/)
23:50:21	108237/108237	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:50:22%20GMT	https://en.urovo.com/products/mobile/dt505g.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/mobile/dt505g.html	(from https://en.urovo.com/)
23:50:23	83787/83787	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:50:25%20GMT	https://en.urovo.com/products/mobile/dt40.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/mobile/dt40.html	(from https://en.urovo.com/)
23:50:23	2044/2044	---M--	200	added ('OK')	image/jpeg	etag:%22025D0FA9A60C4D66BDE4C604D1C719DC%22	https://enoss.urovo.com/product/105z5WRfn.jpg	C:/Users/LENOVO/Downloads/urovo/enoss.urovo.com/product/105z5WRfn.jpg	(from https://en.urovo.com/)
23:50:25	57674/57674	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:50:27%20GMT	https://en.urovo.com/products/healthcare.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/healthcare.html	(from https://en.urovo.com/)
23:50:27	72696/72696	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:50:29%20GMT	https://en.urovo.com/products/healthcare/dt50h.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/healthcare/dt50h.html	(from https://en.urovo.com/)
23:50:27	2104/2104	---M--	200	added ('OK')	image/png	etag:%22A2E10BB047F4AEC39159C9A9C0C0649F%22	https://enoss.urovo.com/product/474xebcZ.png	C:/Users/LENOVO/Downloads/urovo/enoss.urovo.com/product/474xebcZ.png	(from https://en.urovo.com/)
23:50:29	53312/53312	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:50:31%20GMT	https://en.urovo.com/products/healthcare/i6310h.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/healthcare/i6310h.html	(from https://en.urovo.com/)
23:50:29	1792/1792	---M--	200	added ('OK')	image/png	etag:%223A76770126782185DB86F966E0E853CD%22	https://enoss.urovo.com/product/71S7KFAY.png	C:/Users/LENOVO/Downloads/urovo/enoss.urovo.com/product/71S7KFAY.png	(from https://en.urovo.com/)
23:50:32	62747/62747	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:50:34%20GMT	https://en.urovo.com/products/rfid-data.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/rfid-data.html	(from https://en.urovo.com/)
23:50:35	60626/60626	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:50:36%20GMT	https://en.urovo.com/products/rfid-data/FR2000.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/rfid-data/FR2000.html	(from https://en.urovo.com/)
23:50:37	11976/11976	---M--	200	added ('OK')	image/jpeg	etag:%2206BEAB9BAAA70A58914C8D60EAA740BC%22	https://youboxunguanwang.oss-cn-shenzhen.aliyuncs.com/product/120836eHRMXf.jpg	C:/Users/LENOVO/Downloads/urovo/youboxunguanwang.oss-cn-shenzhen.aliyuncs.com/product/120836eHRMXf.jpg	(from https://en.urovo.com/)
23:50:39	65414/65414	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:50:41%20GMT	https://en.urovo.com/products/rfid-data/DT51U5G.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/rfid-data/DT51U5G.html	(from https://en.urovo.com/)
23:50:39	3141/3141	---M--	200	added ('OK')	image/png	etag:%22577D4D14FD9D6F1A99BF42800CADFC56%22	https://youboxunguanwang.oss-cn-shenzhen.aliyuncs.com/product/93aTKmDB.png	C:/Users/LENOVO/Downloads/urovo/youboxunguanwang.oss-cn-shenzhen.aliyuncs.com/product/93aTKmDB.png	(from https://en.urovo.com/)
23:50:42	2517/2517	---M--	200	added ('OK')	image/png	etag:%22951D190CC99C11B78D6AD206D452CF06%22	https://enoss.urovo.com/product/095346tce3CS.png	C:/Users/LENOVO/Downloads/urovo/enoss.urovo.com/product/095346tce3CS.png	(from https://en.urovo.com/)
23:50:42	66161/66161	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:50:43%20GMT	https://en.urovo.com/products/rfid-data/FR1000.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/rfid-data/FR1000.html	(from https://en.urovo.com/)
23:50:44	60745/60745	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:50:46%20GMT	https://en.urovo.com/products/rfid-data/D812R-Plus.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/rfid-data/D812R-Plus.html	(from https://en.urovo.com/)
23:50:44	4014/4014	---M--	200	added ('OK')	image/png	etag:%228E06BDEF46BADBB6E2BE4E3E8447455A%22	https://enoss.urovo.com/product/75XDhJk5.png	C:/Users/LENOVO/Downloads/urovo/enoss.urovo.com/product/75XDhJk5.png	(from https://en.urovo.com/)
23:50:46	67381/67381	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:50:47%20GMT	https://en.urovo.com/products/rfid-data/dt50p.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/rfid-data/dt50p.html	(from https://en.urovo.com/)
23:50:46	2213/2213	---M--	200	added ('OK')	image/png	etag:%22EFC400C56F372C0C6E1B3FD6A406FE89%22	https://enoss.urovo.com/product/124XQhMDQ.png	C:/Users/LENOVO/Downloads/urovo/enoss.urovo.com/product/124XQhMDQ.png	(from https://en.urovo.com/)
23:50:48	84684/84684	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:50:50%20GMT	https://en.urovo.com/products/rfid-data/dt50d.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/rfid-data/dt50d.html	(from https://en.urovo.com/)
23:50:48	2098/2098	---M--	200	added ('OK')	image/png	etag:%22087AAD94765F0F6D381734AD51564FCF%22	https://enoss.urovo.com/product/123WBPwkC.png	C:/Users/LENOVO/Downloads/urovo/enoss.urovo.com/product/123WBPwkC.png	(from https://en.urovo.com/)
23:50:49	50953/50953	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:50:51%20GMT	https://en.urovo.com/products/wearable.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/wearable.html	(from https://en.urovo.com/)
23:50:51	70308/70308	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:50:53%20GMT	https://en.urovo.com/products/wearable/u2.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/wearable/u2.html	(from https://en.urovo.com/)
23:50:51	2126/2126	---M--	200	added ('OK')	image/png	etag:%22B36E39C7A9984B8964E9FBFD2B618DFD%22	https://enoss.urovo.com/product/4205a6HFnR.png	C:/Users/LENOVO/Downloads/urovo/enoss.urovo.com/product/4205a6HFnR.png	(from https://en.urovo.com/)
23:50:53	56296/56296	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:50:55%20GMT	https://en.urovo.com/products/wearable/r7.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/wearable/r7.html	(from https://en.urovo.com/)
23:50:53	1964/1964	---M--	200	added ('OK')	image/png	etag:%22A44E19F11DD301903E7037A2B5178941%22	https://enoss.urovo.com/product/0944037YW2Cb.png	C:/Users/LENOVO/Downloads/urovo/enoss.urovo.com/product/0944037YW2Cb.png	(from https://en.urovo.com/)
23:50:55	59407/59407	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:50:57%20GMT	https://en.urovo.com/products/tablets.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/tablets.html	(from https://en.urovo.com/)
23:50:57	84452/84452	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:50:59%20GMT	https://en.urovo.com/products/tablets/p8100.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/tablets/p8100.html	(from https://en.urovo.com/)
23:50:57	2615/2615	---M--	200	added ('OK')	image/png	etag:%224C240F452D4FF94C46B455A975C3FB52%22	https://enoss.urovo.com/product/180613Ka2xwZ.png	C:/Users/LENOVO/Downloads/urovo/enoss.urovo.com/product/180613Ka2xwZ.png	(from https://en.urovo.com/)
23:50:59	60582/60582	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:51:01%20GMT	https://en.urovo.com/products/barcode-scanner.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/barcode-scanner.html	(from https://en.urovo.com/)
23:51:01	61989/61989	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:51:03%20GMT	https://en.urovo.com/products/barcode-scanner/k200.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/barcode-scanner/k200.html	(from https://en.urovo.com/)
23:51:02	7630/7630	---M--	200	added ('OK')	image/png	etag:%22CC8361A67C728735D447EFBCF991C071%22	https://youboxunguanwang.oss-cn-shenzhen.aliyuncs.com/product/65fxs3N2.png	C:/Users/LENOVO/Downloads/urovo/youboxunguanwang.oss-cn-shenzhen.aliyuncs.com/product/65fxs3N2.png	(from https://en.urovo.com/)
23:51:04	61646/61646	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:51:05%20GMT	https://en.urovo.com/products/printer.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/printer.html	(from https://en.urovo.com/)
23:51:05	65073/65073	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:51:07%20GMT	https://en.urovo.com/products/printer/k329.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/printer/k329.html	(from https://en.urovo.com/)
23:51:05	2083/2083	---M--	200	added ('OK')	image/png	etag:%22482D97BE6FE52D7BD3FFCDB2BB7CB8F3%22	https://enoss.urovo.com/product/91d4p8SM.png	C:/Users/LENOVO/Downloads/urovo/enoss.urovo.com/product/91d4p8SM.png	(from https://en.urovo.com/)
23:51:07	69143/69143	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:51:09%20GMT	https://en.urovo.com/products/printer/k419.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/products/printer/k419.html	(from https://en.urovo.com/)
23:51:07	2517/2517	---M--	200	added ('OK')	image/png	etag:%22D8EE045BDDEDA73E8F960EAD9BD2D577%22	https://enoss.urovo.com/product/72MyRHp4.png	C:/Users/LENOVO/Downloads/urovo/enoss.urovo.com/product/72MyRHp4.png	(from https://en.urovo.com/)
23:51:09	46760/46760	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:51:11%20GMT	https://en.urovo.com/Products/index.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/Products/index-2.html	(from https://en.urovo.com/)
23:51:10	84198/84198	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:51:12%20GMT	https://en.urovo.com/Software/index.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/Software/index.html	(from https://en.urovo.com/)
23:51:11	38896/38896	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:51:13%20GMT	https://en.urovo.com/solutions/retail.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/solutions/retail.html	(from https://en.urovo.com/)
23:51:12	38144/38144	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:51:15%20GMT	https://en.urovo.com/solutions/	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/solutions/index.html	(from https://en.urovo.com/)
23:51:14	38578/38578	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:51:16%20GMT	https://en.urovo.com/solutions/logistics.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/solutions/logistics.html	(from https://en.urovo.com/)
23:51:16	37369/37369	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:51:18%20GMT	https://en.urovo.com/solutions/manufacture.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/solutions/manufacture.html	(from https://en.urovo.com/)
23:51:18	39021/39021	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:51:20%20GMT	https://en.urovo.com/Case/index.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/Case/index.html	(from https://en.urovo.com/)
23:51:18	21112/21112	---M--	200	added ('OK')	image/jpeg	etag:%22FEDA4FD0C3EC8435A2C8770484627C2B%22	https://enoss.urovo.com/config/3102Tzhy4j.jpg	C:/Users/LENOVO/Downloads/urovo/enoss.urovo.com/config/3102Tzhy4j.jpg	(from https://en.urovo.com/)
23:51:20	42168/42168	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:51:22%20GMT	https://en.urovo.com/Service/index.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/Service/index.html	(from https://en.urovo.com/)
23:51:22	46885/46885	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:51:24%20GMT	https://en.urovo.com/Index/security.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/Index/security.html	(from https://en.urovo.com/)
23:51:23	42442/42442	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:51:25%20GMT	https://en.urovo.com/Partner/index.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/Partner/index.html	(from https://en.urovo.com/)
23:51:24	39912/39912	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:51:26%20GMT	https://en.urovo.com/Partner/program.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/Partner/program.html	(from https://en.urovo.com/)
23:51:26	42602/42602	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:51:28%20GMT	https://en.urovo.com/Partner/software.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/Partner/software.html	(from https://en.urovo.com/)
23:51:26	16776/16776	---M--	200	added ('OK')	image/jpeg	etag:%22536BC5702A97AB0C3D764E7BDDBBB943%22	https://enoss.urovo.com/config/63Tb5kh5.jpg	C:/Users/LENOVO/Downloads/urovo/enoss.urovo.com/config/63Tb5kh5.jpg	(from https://en.urovo.com/)
23:51:28	81598/81598	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:51:30%20GMT	https://en.urovo.com/About/index.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/About/index.html	(from https://en.urovo.com/)
23:51:30	67789/67789	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2016:51:31%20GMT	https://en.urovo.com/About/company.html	C:/Users/LENOVO/Downloads/urovo/en.urovo.com/About/company.html	(from https://en.urovo.com/)
